"band","sample1","sample2","sample3","sample4","sample5","sample6"
"590",0.0102370556466388,0.0214634982633673,0.0386075740642808,0.0642606314610334,0.0857257822429162,0.0809594091315551
"592",0.0101819960894887,0.0213559881860138,0.0383431810571071,0.0639425976820933,0.0852852142627604,0.080555241058072
"594",0.0101265057441059,0.0212478623676735,0.0380786730647647,0.0636235860513396,0.0848432892154645,0.0801495479504377
"596",0.010062830422303,0.0211280374705848,0.0378119803542155,0.0632859952361275,0.0843755798925067,0.0797148791939302
"598",0.0099991551005,0.021008212573496,0.0375452876436663,0.0629484044209156,0.0839078705695488,0.0792802104374227
"600",0.00994897676204916,0.0209048827815026,0.037303831377003,0.062637039721983,0.0834611709981575,0.0788633597132793
"602",0.00990458284503493,0.0208086223202643,0.0370731907291479,0.0623369147871701,0.0830234756060089,0.0784541452887206
"604",0.00985969646166985,0.0207114256024338,0.0368435895101173,0.0620350408774393,0.0825804401104423,0.0780413550361696
"606",0.00981420817498702,0.0206130845709906,0.0366152587040944,0.0617310293316974,0.0821308778218092,0.0776241943271836
"608",0.0097685407084217,0.0205148557473998,0.0363880453796117,0.0614250008524076,0.0816773713562188,0.0772037599880725
"610",0.00972185788918888,0.0204172627683063,0.0361671644505234,0.0611075430830124,0.0812015145545364,0.0767647750782523
"612",0.00967517506995606,0.0203196697892127,0.0359462835214351,0.0607900853136173,0.0807256577528541,0.0763257901684322
"614",0.00964036631395917,0.0202309438707944,0.0357435536446404,0.0605177822690261,0.0803362259179255,0.0759292126477794
"616",0.00960555755796227,0.0201422179523761,0.0355408237678457,0.0602454792244349,0.0799467940829969,0.0755326351271267
"618",0.00956595057384781,0.0200498480509907,0.0353465516650873,0.0599687731527102,0.0795595495366303,0.0751465560274993
"620",0.00952375992843929,0.0199555160049307,0.0351568337483482,0.0596896962202211,0.0791734827610278,0.0747661299238085
"622",0.00948097382807949,0.0198610802466093,0.03496873688059,0.0594145251757795,0.0787918140318487,0.0743883528708412
"624",0.00943640136286589,0.0197663333515036,0.0347855031597745,0.0591510717954806,0.0784233394419395,0.0740185229700439
"626",0.0093918288976523,0.0196715864563979,0.034602269438959,0.0588876184151816,0.0780548648520303,0.0736486930692465
"628",0.00935034506526954,0.0195830208920682,0.0344111477926336,0.0586169411185875,0.0776552897137127,0.0732695289594857
"630",0.00930920441431244,0.0194951421422692,0.0342191497101405,0.0583454611646272,0.0772522589589053,0.0728893277153956
"632",0.00926567524820996,0.0194051379820951,0.0340339567261448,0.058081286661284,0.07687556045667,0.0725333553227735
"634",0.00922019184244311,0.019313394849796,0.0338543315500108,0.0578230893448096,0.0765204065247211,0.072197206535898
"636",0.00917424010268011,0.0192220691412063,0.0336758642926359,0.0575632594417124,0.0761580474889787,0.0718531150862716
"638",0.00912688336092868,0.0191319957037445,0.0335008707915386,0.0572985317787471,0.075774073141856,0.0714851956483924
"640",0.00907952661917725,0.0190419222662827,0.0333258772904412,0.0570338041157819,0.0753900987947333,0.0711172762105133
"642",0.00904932157651645,0.0189699490101808,0.0331580605573331,0.0567813115134884,0.074999126437524,0.0707504638115479
"644",0.00902102227819906,0.0188999868853411,0.0329910412428904,0.0565301783623806,0.0746073765236384,0.0703837744169064
"646",0.00899810880295497,0.0188321453090835,0.0328289144271186,0.0562554036372641,0.0741906058914871,0.0699832161861186
"648",0.00897878587642642,0.0187657174318808,0.0326700492771272,0.0559648678628084,0.073757154780492,0.0695600787312334
"650",0.00896821881498681,0.0187033488499693,0.0325004974838874,0.0556523349179761,0.0732763523643865,0.0690914528375723
"652",0.0089780821054214,0.0186504519570708,0.0323060101897342,0.0552884752422649,0.0726850635696901,0.0685166872534338
"654",0.00898985955207531,0.0185997534083086,0.0321149060115432,0.054928505606924,0.0721002071096344,0.0679480619024586
"656",0.00903800596689632,0.018590823398136,0.0319880810366341,0.0546424467386205,0.0716375650077542,0.067496100981586
"658",0.00908615238171732,0.0185818933879633,0.0318612560617249,0.0543563878703169,0.0711749229058739,0.0670441400607134
"660",0.00917008164010628,0.0186047223995161,0.0317792829097627,0.0541298864610227,0.0708335550857199,0.0667006539716047
"662",0.00926934640288151,0.0186411624203797,0.031716531967635,0.0539289096770181,0.0705441619577343,0.066403657096109
"664",0.00937280199195517,0.0186855785366919,0.0316669477656589,0.0537657887783375,0.0703209752245502,0.0661890017588213
"666",0.00948137970206023,0.0187397432141077,0.0316334562460904,0.0536489361839418,0.0701787074183454,0.0660749860793431
"668",0.00958532645448062,0.0187929797591204,0.0316107377901904,0.053556996392631,0.0700874989821897,0.0660081887022768
"670",0.00966303111335464,0.0188409568871814,0.0316490666950785,0.0536062291521353,0.0702856269763117,0.0662089617055443
"672",0.00974073577222865,0.0188889340152425,0.0316873955999667,0.0536554619116396,0.0704837549704338,0.0664097347088118
"674",0.00976132786817482,0.0188948005375422,0.0317294863813845,0.0537671106120009,0.0707951669601218,0.0667527423966645
"676",0.00977891403975637,0.0188984507121701,0.0317717751563039,0.0538820443618809,0.0711125412653659,0.0671032361205479
"678",0.00974138840074247,0.0188530246585279,0.0317723287894379,0.0539639923890497,0.0713954372514294,0.0674116481883746
"680",0.00967418717140795,0.0187811729435095,0.0317504096539183,0.0540281788732203,0.0716597679887034,0.0676974009029399
"682",0.0095721417914891,0.0186659714275947,0.0316732204085843,0.0540469573336584,0.0718856717110425,0.0679308049321292
"684",0.00944158756109214,0.0185153018927645,0.0315508101643112,0.0540285837746791,0.0720801351484349,0.0681213782187383
"686",0.00929044251931442,0.0183484676292314,0.0313906703729716,0.0539628484373642,0.0721529641415948,0.0682013415342346
"688",0.00911413093029352,0.0181618764750614,0.0311844166907728,0.0538392264820834,0.0720771288140262,0.0681461148850378
"690",0.00893784102697557,0.0179739925246818,0.0309749506684961,0.0536865332634322,0.0719416004548054,0.068022566344
"692",0.00876158365221203,0.0177841693799881,0.0307606661361024,0.0534902331497251,0.0717165325481063,0.0677965349652009
"694",0.00859552517117644,0.0176030163080962,0.0305511753270725,0.0532968776509923,0.0714931241006571,0.067565362858669
"696",0.00848726042126591,0.0174709936487484,0.0303688489504367,0.0531202083037797,0.0712791192556231,0.0673050599616517
"698",0.00837733189474001,0.0173372889561948,0.0301831864851927,0.0529373055464754,0.0710528517111416,0.0670347885819858
"700",0.0082357916125222,0.0171716256327323,0.0299341383363914,0.0526359679974289,0.0705935928771576,0.0665751160319966
"702",0.0080942513303044,0.0170059623092697,0.02968509018759,0.0523346304483823,0.0701343340431734,0.0661154434820073
"704",0.00802355936119923,0.0169104166889923,0.0295231823571193,0.0521366165413877,0.0698408323578404,0.06578793244111
"706",0.00795291416499945,0.0168148987456365,0.0293627121066632,0.0519366934033517,0.0695430415452223,0.0654571073875956
"708",0.00788268992494811,0.0167196298945755,0.0292151800763388,0.0517195871859431,0.0692066485870394,0.0650964562205286
"710",0.00781452738829203,0.0166271495538673,0.0290710725701038,0.0515056967866762,0.0688777102635887,0.0647428633119894
"712",0.00775804783754252,0.0165504707718249,0.0289463707003756,0.0513100293568785,0.0685910148702877,0.0644292672017739
"714",0.00770046510405893,0.0164717230412868,0.028822056986043,0.0511135572266388,0.0683059558165043,0.0641167425696571
"716",0.00763846963963907,0.0163846995167661,0.0286992958932931,0.0509138662946319,0.0680274421207919,0.0638085038499348
"718",0.00759394618792551,0.0163175499961464,0.0285993868786164,0.0507601341673051,0.0678125156615251,0.0635500846713523
"720",0.00759019076585997,0.0162967731512957,0.0285527993794437,0.0507136392508982,0.067745959420631,0.0634079110887627
